card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
EB02-061,Monkey.D.Luffy,SEC,Character,6,,Strike,7000,,Purple,3,Water Seven/Straw Hat Crew,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].
[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-061.png
EB02-061_p1,Monkey.D.Luffy,SEC,Character,6,,Strike,7000,,Purple,3,Water Seven/Straw Hat Crew,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].
[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p1.png
EB02-061_p2,Monkey.D.Luffy,SEC,Character,6,,Strike,7000,,Purple,3,Water Seven/Straw Hat Crew,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].
[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p2.png
OP05-001_p2,Sabo,L,Leader,,4,Special,5000,,Red/Black,2,Revolutionary Army,"[DON!! x1] [Opponent's Turn] [Once Per Turn] If your Character with 5000 power or more would be K.O.'d, you may give that Character −1000 power during this turn instead of that Character being K.O.'d.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-001_p2.png
OP05-002_p2,Belo Betty,L,Leader,,4,Special,5000,,Red/Yellow,2,Revolutionary Army,[Activate: Main] [Once Per Turn] You may trash 1 {Revolutionary Army} type card from your hand: Up to 3 of your {Revolutionary Army} type Characters or Characters with a [Trigger] gain +3000 power during this turn.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-002_p2.png
OP05-022_p2,Donquixote Rosinante,L,Leader,,4,Special,5000,,Green/Blue,2,Navy/Donquixote Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[End of Your Turn] If you have 6 or less cards in your hand, set this Leader as active.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-022_p2.png
OP05-060_p4,Monkey.D.Luffy,L,Leader,,5,Strike,5000,,Purple,2,Straw Hat Crew,"[Activate: Main] [Once Per Turn] You may add 1 card from the top of your Life cards to your hand: If you have 0 or 3 or more DON!! cards on your field, add up to 1 DON!! card from your DON!! deck and set it as active.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-060_p4.png
OP05-098_p3,Enel,L,Leader,,4,Special,5000,,Yellow,2,Sky Island,"[Opponent's Turn] [Once Per Turn] When your number of Life cards becomes 0, add 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-098_p3.png
OP06-001_p2,Uta,L,Leader,,4,Special,5000,,Red/Purple,2,FILM,"[When Attacking] You may trash 1 {FILM} type card from your hand: Give up to 1 of your opponent's Characters −2000 power during this turn. Then, add up to 1 DON!! card from your DON!! deck and rest it.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-001_p2.png
OP06-020_p2,Hody Jones,L,Leader,,5,Strike,5000,,Green,2,Fish-Man/New Fish-Man Pirates,"[Activate: Main] You may rest this Leader: Rest up to 1 of your opponent's DON!! cards or Characters with a cost of 3 or less. Then, you cannot add Life cards to your hand using your own effects during this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-020_p2.png
OP06-021_p2,Perona,L,Leader,,4,Special,5000,,Green/Black,2,Thriller Bark Pirates,"[Activate: Main] [Once Per Turn] Choose one:
• Rest up to 1 of your opponent's Characters with a cost of 4 or less.
• Give up to 1 of your opponent's Characters −1 cost during this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-021_p2.png
OP06-022_p2,Yamato,L,Leader,,4,Strike,5000,,Green/Yellow,2,Land of Wano,"[Double Attack] (This card deals 2 damage.)
[Activate: Main] [Once Per Turn] If your opponent has 3 or less Life cards, give up to 2 rested DON!! cards to 1 of your Characters.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-022_p2.png
OP06-042_p2,Vinsmoke Reiju,L,Leader,,4,Special,5000,,Blue/Purple,2,The Vinsmoke Family/GERMA 66,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-042_p2.png
OP06-080_p2,Gecko Moria,L,Leader,,5,Special,5000,,Black,2,The Seven Warlords of the Sea/Thriller Bark Pirates,[DON!! x1] [When Attacking] ➁ (You may rest the specified number of DON!! cards in your cost area.) You may trash 1 card from your hand: Trash 2 cards from the top of your deck and play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-080_p2.png
OP07-001_p2,Monkey.D.Dragon,L,Leader,,5,Special,5000,,Red,2,Revolutionary Army,[Activate: Main] [Once Per Turn] Give up to 2 total of your currently given DON!! cards to 1 of your Characters.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-001_p2.png
OP07-019_p2,Jewelry Bonney,L,Leader,,5,Special,5000,,Green,2,Supernovas/Bonney Pirates,[On Your Opponent's Attack] [Once Per Turn] ➀ (You may rest the specified number of DON!! cards in your cost area.): Rest up to 1 of your opponent's Leader or Character cards.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-019_p2.png
OP07-038_p2,Boa Hancock,L,Leader,,5,Special,5000,,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[Your Turn] [Once Per Turn] This effect can be activated when a Character is removed from the field by your effect. If you have 5 or less cards in your hand, draw 1 card.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-038_p2.png
OP07-059_p2,Foxy,L,Leader,,5,Special,5000,,Purple,2,Foxy Pirates,"[When Attacking] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If you have 3 or more {Foxy Pirates} type Characters, select your opponent's rested Leader and up to 1 Character card. The selected cards will not become active in your opponent's next Refresh Phase.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-059_p2.png
OP07-079_p2,Rob Lucci,L,Leader,,5,Strike,5000,,Black,2,CP0,[When Attacking] You may trash 2 cards from the top of your deck: Give up to 1 of your opponent's Characters −1 cost during this turn.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-079_p2.png
OP07-097_p2,Vegapunk,L,Leader,,2,Wisdom,5000,,Yellow,2,Scientist/Egghead,"This Leader cannot attack.
[Activate: Main] [Once Per Turn] ① (You may rest the specified number of DON!! cards in your cost area.): Select up to 1 {Egghead} type card with a cost of 5 or less from your hand and play it or add it to the top of your Life cards face-up.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-097_p2.png
OP08-001_p2,Tony Tony.Chopper,L,Leader,,4,Strike,5000,,Red/Green,2,Animal/Drum Kingdom/Straw Hat Crew,[Activate: Main] [Once Per Turn] Give up to 3 of your {Animal} or {Drum Kingdom} type Characters up to 1 rested DON!! card each.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-001_p2.png
OP08-002_p2,Marco,L,Leader,,4,Special,5000,,Red/Blue,2,Whitebeard Pirates,"[DON!! x1] [Activate: Main] [Once Per Turn] Draw 1 card and place 1 card from your hand at the top or bottom of your deck. Then, give up to 1 of your opponent's Characters −2000 power during this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-002_p2.png
OP08-021_p2,Carrot,L,Leader,,5,Special,5000,,Green,2,Minks,"[Activate: Main] [Once Per Turn] If you have a {Minks} type Character, rest up to 1 of your opponent's Characters with a cost of 5 or less.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-021_p2.png
OP08-057_p2,King,L,Leader,,4,Special,5000,,Purple/Black,2,Animal Kingdom Pirates,"[Activate: Main] [Once Per Turn] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Choose one:
• If you have 5 or less cards in your hand, draw 1 card.
• Give up to 1 of your opponent's Characters −2 cost during this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-057_p2.png
OP08-058_p2,Charlotte Pudding,L,Leader,,4,Wisdom,5000,,Purple/Yellow,2,Big Mom Pirates,[When Attacking] You may turn 2 cards from the top of your Life cards face-up: Add up to 1 DON!! card from your DON!! deck and rest it.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-058_p2.png
OP08-098_p2,Kalgara,L,Leader,,5,Slash,5000,,Yellow,2,Jaya/Sky Island/Shandian Warrior,"[DON!! x1] [When Attacking] Play up to 1 {Shandian Warrior} type Character card from your hand with a cost equal to or less than the number of DON!! cards on your field. If you do, add 1 card from the top of your Life cards to your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-098_p2.png
