card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
OP06-076_r1,Hitokiri Kamazo,UC,Character,4,,Slash,5000,2000,Purple,2,Supernovas/Kid Pirates/SMILE,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-076_r1.png
OP06-078_p1,GERMA 66,UC,Event,1,,,,,Purple,2,The Vinsmoke Family/GERMA 66,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" other than [GERMA 66] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Draw 1 card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-078_p1.png
OP06-078_r1,GERMA 66,UC,Event,1,,,,,Purple,2,The Vinsmoke Family/GERMA 66,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" other than [GERMA 66] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Draw 1 card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-078_r1.png
OP06-107_r1,Kouzuki Momonosuke,SR,Character,5,,Wisdom,6000,,Yellow,2,Land of Wano/Kouzuki Clan,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Add up to 1 of your {Land of Wano} type Characters other than [Kouzuki Momonosuke] to the top or bottom of the owner's Life cards face-up.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-107_r1.png
OP06-115_p1,You're the One Who Should Disappear.,R,Event,,,,,,Yellow,2,Sky Island,[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,"[] If you have 0 Life cards, you may add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-115_p1.png
OP06-115_r1,You're the One Who Should Disappear.,R,Event,,,,,,Yellow,2,Sky Island,[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,"[] If you have 0 Life cards, you may add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-115_r1.png
OP06-118_r2,Roronoa Zoro,SEC,Character,9,,Slash,9000,,Green,2,Straw Hat Crew,"[When Attacking] [Once Per Turn] You may rest 1 of your DON!! cards: Set this Character as active.
[Activate: Main] [Once Per Turn] You may rest 2 of your DON!! cards: Set this Character as active.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-118_r2.png
OP06-119_p3,Sanji,SEC,Character,9,,Strike,9000,,Blue,2,Straw Hat Crew,"[On Play] Reveal 1 card from the top of your deck and play up to 1 Character with a cost of 9 or less other than [Sanji]. Then, place the rest at the bottom of your deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-119_p3.png
OP06-119_r1,Sanji,SEC,Character,9,,Strike,9000,,Blue,2,Straw Hat Crew,"[On Play] Reveal 1 card from the top of your deck and play up to 1 Character with a cost of 9 or less other than [Sanji]. Then, place the rest at the bottom of your deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-119_r1.png
OP07-014_p1,Moda,UC,Character,1,,Wisdom,,2000,Red,2,Lulucia Kingdom,[Your Turn] [On Play] Up to 1 of your [Portgas.D.Ace] cards gains +2000 power during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-014_p1.png
OP07-014_r1,Moda,UC,Character,1,,Wisdom,,2000,Red,2,Lulucia Kingdom,[Your Turn] [On Play] Up to 1 of your [Portgas.D.Ace] cards gains +2000 power during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-014_r1.png
OP07-015_r1,Monkey.D.Dragon,SR,Character,8,,Special,9000,,Red,2,Revolutionary Army,"[Rush] (This card can attack on the turn in which it is played.)
[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-015_r1.png
OP07-017_p1,Dragon Breath,UC,Event,2,,,,,Red,2,Revolutionary Army,[Main] K.O. up to 1 of your opponent's Characters with 3000 power or less and up to 1 of your opponent's Stages with a cost of 1 or less.,[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-017_p1.png
OP07-017_r1,Dragon Breath,UC,Event,2,,,,,Red,2,Revolutionary Army,[Main] K.O. up to 1 of your opponent's Characters with 3000 power or less and up to 1 of your opponent's Stages with a cost of 1 or less.,[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-017_r1.png
OP07-021_p4,Urouge,R,Character,4,,Strike,5000,1000,Green,2,Supernovas/Fallen Monk Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[End of Your Turn] Set up to 1 of your DON!! cards as active.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-021_p4.png
OP07-021_r2,Urouge,R,Character,4,,Strike,5000,1000,Green,2,Supernovas/Fallen Monk Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[End of Your Turn] Set up to 1 of your DON!! cards as active.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-021_r2.png
OP07-026_r1,Jewelry Bonney,SR,Character,5,,Special,6000,1000,Green,2,Supernovas/Bonney Pirates,[On Play] Up to 1 of your opponent's rested Character or DON!! cards will not become active in your opponent's next Refresh Phase.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-026_r1.png
OP07-029_r1,Basil Hawkins,SR,Character,6,,Slash,7000,,Green,2,Supernovas/Hawkins Pirates,"If your Leader has the {Supernovas} type, this Character gains [Blocker].
(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your opponent's Characters instead.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-029_r1.png
OP07-031_p1,Bartolomeo,UC,Character,3,,Special,4000,1000,Green,2,Supernovas/Barto Club,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Your Turn] [Once Per Turn] If a Character is rested by your effect, draw 1 card and trash 1 card from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-031_p1.png
OP07-031_r2,Bartolomeo,UC,Character,3,,Special,4000,1000,Green,2,Supernovas/Barto Club,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Your Turn] [Once Per Turn] If a Character is rested by your effect, draw 1 card and trash 1 card from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-031_r2.png
OP07-040_p1,Crocodile,UC,Character,4,,Special,5000,2000,Blue,2,The Seven Warlords of the Sea/Baroque Works,[On Play] You may rest 1 of your DON!! cards: Return up to 1 Character with a cost of 2 or less to the owner's hand.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-040_p1.png
OP07-040_p2,Crocodile,UC,Character,4,,Special,5000,2000,Blue,2,The Seven Warlords of the Sea/Baroque Works,[On Play] You may rest 1 of your DON!! cards: Return up to 1 Character with a cost of 2 or less to the owner's hand.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-040_p2.png
OP07-040_r1,Crocodile,UC,Character,4,,Special,5000,2000,Blue,2,The Seven Warlords of the Sea/Baroque Works,[On Play] You may rest 1 of your DON!! cards: Return up to 1 Character with a cost of 2 or less to the owner's hand.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-040_r1.png
OP07-056_p1,Slave Arrow,UC,Event,1,,,,,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,[Counter] You may return 1 of your Characters with a cost of 2 or more to the owner's hand: Up to 1 of your Leader or Character cards gains +4000 power during this battle.,[] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-056_p1.png
OP07-056_r1,Slave Arrow,UC,Event,1,,,,,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,[Counter] You may return 1 of your Characters with a cost of 2 or more to the owner's hand: Up to 1 of your Leader or Character cards gains +4000 power during this battle.,[] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-056_r1.png
OP07-064_r1,Sanji,SR,Character,6,,Strike,6000,2000,Purple,2,Straw Hat Crew,"If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-064_r1.png
OP07-076_p1,Slow-Slow Beam Sword,C,Event,2,,,,,Purple,2,Foxy Pirates,"[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, rest up to 1 of your opponent's Characters.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-076_p1.png
OP07-076_r1,Slow-Slow Beam Sword,C,Event,2,,,,,Purple,2,Foxy Pirates,"[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, rest up to 1 of your opponent's Characters.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-076_r1.png
OP07-107_r1,Franky,R,Character,4,,Strike,5000,2000,Yellow,2,Egghead/Straw Hat Crew,,"[] Draw 1 card. Then, if you have 1 or less Life cards, play this card.",-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-107_r1.png
OP07-109_r1,Monkey.D.Luffy,SR,Character,5,,Strike,6000,1000,Yellow,2,The Four Emperors/Egghead/Straw Hat Crew,"[Activate: Main] You may trash this Character: If you have 2 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, draw 1 card.",[] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-109_r1.png
OP07-114_p1,He Possesses the World's Most Brilliant Mind,UC,Event,1,,,,,Yellow,2,Scientist/Egghead,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 {Egghead} type card other than [He Possesses the World's Most Brilliant Mind] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Draw 1 card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-114_p1.png
OP07-114_r1,He Possesses the World's Most Brilliant Mind,UC,Event,1,,,,,Yellow,2,Scientist/Egghead,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 {Egghead} type card other than [He Possesses the World's Most Brilliant Mind] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Draw 1 card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-114_r1.png
OP07-118_r1,Sabo,SEC,Character,8,,Special,9000,,Black,2,Revolutionary Army,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less and up to 1 of your opponent's Characters with a cost of 3 or less.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-118_r1.png
OP07-119_r1,Portgas.D.Ace,SEC,Character,10,,Special,10000,,Yellow,2,Whitebeard Pirates,"[On Play] Add up to 1 card from the top of your deck to the top of your Life cards. Then, if you have 2 or less Life cards, this Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP07-119_r1.png
OP08-023_r1,Carrot,SR,Character,5,,Special,6000,1000,Green,2,Minks,[On Play]/[When Attacking] Up to 1 of your opponent's rested Characters with a cost of 7 or less will not become active in your opponent's next Refresh Phase.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-023_r1.png
OP08-067_r1,Charlotte Pudding,R,Character,3,,Wisdom,4000,1000,Purple,2,Big Mom Pirates,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and rest it.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-067_r1.png
OP08-074_r1,Black Maria,SR,Character,3,,Special,2000,2000,Purple,2,Animal Kingdom Pirates,"[Activate: Main] [Once Per Turn] If you have no other [Black Maria] Characters, add up to 5 DON!! cards from your DON!! deck and rest them. Then, at the end of this turn, return DON!! cards from your field to your DON!! deck until you have the same number of DON!! cards on your field as your opponent.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-074_r1.png
OP08-076_p1,It's to Die For...,UC,Event,3,,,,,Purple,2,The Four Emperors/Big Mom Pirates,"[Main] Add up to 1 DON!! card from your DON!! deck and set it as active. Then, if your opponent has a Character with 6000 power or more, add up to 1 DON!! card from your DON!! deck and set it as active.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-076_p1.png
OP08-076_r1,It's to Die For...,UC,Event,3,,,,,Purple,2,The Four Emperors/Big Mom Pirates,"[Main] Add up to 1 DON!! card from your DON!! deck and set it as active. Then, if your opponent has a Character with 6000 power or more, add up to 1 DON!! card from your DON!! deck and set it as active.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-076_r1.png
OP08-087_p1,Scratchmen Apoo,UC,Character,4,,Ranged,5000,1000,Black,2,Animal Kingdom Pirates/On-Air Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters −1 cost during this turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-087_p1.png
OP08-087_r1,Scratchmen Apoo,UC,Character,4,,Ranged,5000,1000,Black,2,Animal Kingdom Pirates/On-Air Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters −1 cost during this turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-087_r1.png
OP08-099_p1,Kalgara,C,Character,6,,Slash,8000,1000,Yellow,2,Jaya/Sky Island/Shandian Warrior,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-099_p1.png
OP08-099_r1,Kalgara,C,Character,6,,Slash,8000,1000,Yellow,2,Jaya/Sky Island/Shandian Warrior,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-099_r1.png
OP08-118_r1,Silvers Rayleigh,SEC,Character,8,,Slash,8000,,Red,2,Former Roger Pirates,"[On Play] Select up to 2 of your opponent's Characters, and give 1 Character −3000 power and the other −2000 power until the end of your opponent's next turn. Then, K.O. up to 1 of your opponent's Characters with 3000 power or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-118_r1.png
OP09-002_r1,Uta,R,Character,1,,Special,2000,1000,Red,3,FILM,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Red-Haired Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-002_r1.png
OP09-004_r1,Shanks,SR,Character,10,,Slash,12000,,Red,3,The Four Emperors/Red-Haired Pirates,"Give all of your opponent's Characters −1000 power.
[Rush] (This card can attack on the turn in which it is played.)",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-004_r1.png
OP09-005_r1,Silvers Rayleigh,R,Character,5,,Slash,6000,1000,Red,3,Roger Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If your opponent has 2 or more Characters with a base power of 5000 or more, draw 2 cards and trash 1 card from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-005_r1.png
OP09-009_r1,Benn.Beckman,SR,Character,7,,Ranged,7000,1000,Red,3,Red-Haired Pirates,[On Play] Trash up to 1 of your opponent's Characters with 6000 power or less.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-009_r1.png
OP09-014_p2,Limejuice,UC,Character,3,,Special,3000,2000,Red,3,Red-Haired Pirates,[On Play] Your opponent cannot activate up to 1 [Blocker] Character that has 4000 power or less during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-014_p2.png
OP09-014_p3,Limejuice,UC,Character,3,,Special,3000,2000,Red,3,Red-Haired Pirates,[On Play] Your opponent cannot activate up to 1 [Blocker] Character that has 4000 power or less during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-014_p3.png
OP09-014_r2,Limejuice,UC,Character,3,,Special,3000,2000,Red,3,Red-Haired Pirates,[On Play] Your opponent cannot activate up to 1 [Blocker] Character that has 4000 power or less during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-014_r2.png
OP09-020_r1,Come On!! We'll Fight You!!,R,Event,1,,,,,Red,3,The Four Emperors/Red-Haired Pirates,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 {Red-Haired Pirates} type card other than [Come On!! We'll Fight You!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Draw 1 card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-020_r1.png
OP09-027_p2,Sabo,UC,Character,5,,Special,6000,1000,Green,3,ODYSSEY/Revolutionary Army,"[When Attacking] [Once Per Turn] If you have 3 or more rested Characters, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-027_p2.png
OP09-027_r1,Sabo,UC,Character,5,,Special,6000,1000,Green,3,ODYSSEY/Revolutionary Army,"[When Attacking] [Once Per Turn] If you have 3 or more rested Characters, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-027_r1.png
OP09-033_p1,Nico Robin,C,Character,4,,Strike,5000,1000,Green,3,ODYSSEY/Straw Hat Crew,"[On Play] If you have 2 or more rested Characters, none of your {ODYSSEY} or {Straw Hat Crew} type Characters can be K.O.'d by effects until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-033_p1.png
OP09-033_r1,Nico Robin,C,Character,4,,Strike,5000,1000,Green,3,ODYSSEY/Straw Hat Crew,"[On Play] If you have 2 or more rested Characters, none of your {ODYSSEY} or {Straw Hat Crew} type Characters can be K.O.'d by effects until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-033_r1.png
OP09-046_r1,Crocodile,SR,Character,7,,Special,7000,1000,Blue,3,Cross Guild/Former Baroque Works,"[On Play] Play up to 1 {Cross Guild} type Character card or Character card with a type including ""Baroque Works"" with a cost of 5 or less from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-046_r1.png
OP09-048_r1,Dracule Mihawk,SR,Character,6,,Slash,7000,,Blue,3,Cross Guild,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Draw 2 cards and trash 1 card from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-048_r1.png
OP09-056_p1,Mr.3(Galdino),R,Character,1,,Special,2000,1000,Blue,3,Cross Guild/Former Baroque Works,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Cross Guild} type card or card with a type including ""Baroque Works"" other than [Mr.3(Galdino)] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-056_p1.png
OP09-056_r2,Mr.3(Galdino),R,Character,1,,Special,2000,1000,Blue,3,Cross Guild/Former Baroque Works,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Cross Guild} type card or card with a type including ""Baroque Works"" other than [Mr.3(Galdino)] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-056_r2.png
OP09-057_r1,Cross Guild,R,Event,1,,,,,Blue,3,Cross Guild,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 {Cross Guild} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-057_r1.png
OP09-065_r1,Sanji,SR,Character,7,,Strike,7000,1000,Purple,3,Straw Hat Crew,"[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: This Character gains [Rush] during this turn. Then, rest up to 1 of your opponent's Characters with a cost of 6 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-065_r1.png
OP09-069_r1,Trafalgar Law,R,Character,1,,Slash,2000,1000,Purple,3,Heart Pirates,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} or {Heart Pirates} type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-069_r1.png
OP09-072_r1,Franky,SR,Character,4,,Strike,5000,1000,Purple,3,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] DON!! −2, You may trash 1 card from your hand: Draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-072_r1.png
OP09-076_p1,Roronoa Zoro,R,Character,3,,Slash,5000,,Purple,3,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Add up to 1 DON!! card from your DON!! deck and set it as active.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-076_p1.png
OP09-076_r2,Roronoa Zoro,R,Character,3,,Slash,5000,,Purple,3,Straw Hat Crew,[On Play] You may return 1 or more DON!! cards from your field to your DON!! deck: Add up to 1 DON!! card from your DON!! deck and set it as active.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-076_r2.png
OP09-077_p1,Gum-Gum Lightning,UC,Event,2,,,,,Purple,3,The Four Emperors/Straw Hat Crew,[Main] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with 6000 power or less.,[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-077_p1.png
OP09-077_r2,Gum-Gum Lightning,UC,Event,2,,,,,Purple,3,The Four Emperors/Straw Hat Crew,[Main] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with 6000 power or less.,[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-077_r2.png
OP09-078_r1,Gum-Gum Giant,R,Event,1,,,,,Purple,3,The Four Emperors/Straw Hat Crew,"[Counter] DON!! −2, You may trash 1 card from your hand: If your Leader has the {Straw Hat Crew} type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-078_r1.png
OP09-079_p1,Gum-Gum Jump Rope,C,Event,2,,,,,Purple,3,The Four Emperors/Straw Hat Crew,"[Main] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, draw 1 card.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-079_p1.png
OP09-079_r1,Gum-Gum Jump Rope,C,Event,2,,,,,Purple,3,The Four Emperors/Straw Hat Crew,"[Main] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, draw 1 card.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-079_r1.png
