card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
EB04-057,Vegapunk,C,Character,2,,Wisdom,,1000,Yellow,4,Ohara/Scientist,"If you have 2 or less Life cards, all of your yellow {Scientist} type Characters cannot be removed from the field by your opponent's effects.
[DON!! x1] This Character gains [Blocker].",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-057.png
EB04-058,Borsalino,SR,Character,5,,Special,6000,1000,Yellow,4,Egghead/Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-058.png
EB04-058_p1,Borsalino,SR,Character,5,,Special,6000,1000,Yellow,4,Egghead/Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-058_p1.png
EB04-059,Black Rope Dragon Twister,R,Event,6,,,,,Yellow,4,Fish-Man Island/Supernovas/Straw Hat Crew,"[Main] You may turn 1 card from the top of your Life cards face-up: If you have less Characters than your opponent, K.O. up to 1 of your opponent's Characters with a cost of 6 or less and up to 1 of your opponent's Characters with a cost of 5 or less.",[] Draw 2 cards and trash 1 card from your hand.,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-059.png
EB04-060,Gum-Gum Hawk Gatling,C,Event,2,,,,,Yellow,4,Egghead/The Four Emperors/Straw Hat Crew,"[Main] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 {Egghead} type Character card from your hand to the top of your Life cards face-up. Then, give up to 1 of your opponent's Characters −1000 power during this turn.",[] Draw 2 cards and trash 1 card from your hand.,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-060.png
EB04-061,Monkey.D.Luffy,SEC,Character,10,,Strike,12000,,Yellow,4,Egghead/The Four Emperors/Straw Hat Crew,"If you have 1 or less Life cards, give this card in your hand −1 cost.
[On Play] You may trash 1 card from your hand: Your Leader gains +2000 power until the end of your opponent's next End Phase. Then, this Character gains [Blocker] until the end of your opponent's next End Phase.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-061.png
EB04-061_p1,Monkey.D.Luffy,SEC,Character,10,,Strike,12000,,Yellow,4,Egghead/The Four Emperors/Straw Hat Crew,"If you have 1 or less Life cards, give this card in your hand −1 cost.
[On Play] You may trash 1 card from your hand: Your Leader gains +2000 power until the end of your opponent's next End Phase. Then, this Character gains [Blocker] until the end of your opponent's next End Phase.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-061_p1.png
EB01-023_p2,Edward Weevil,SP CARD,Character,4,,Slash,6000,,Blue,2,The Seven Warlords of the Sea,[On Play] Draw 1 card.,,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-023_p2.png
EB04-003_p1,Smoker & Tashigi,SP CARD,Character,8,,Slash/Special,8000,,Red,4,Punk Hazard/Navy,"[Rush] (This card can attack on the turn in which it is played.)
[Opponent's Turn] Your {Navy} type Leader's base power becomes 7000.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-003_p1.png
EB04-039_p1,"Eustass""Captain""Kid",SP CARD,Character,7,,Special,8000,,Purple,4,Supernovas/Kid Pirates,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.
[Activate: Main] You may trash this Character: Play up to 1 {Kid Pirates} type Character card with a cost of 5 or less from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-039_p1.png
OP11-106_p2,Zeus,SP CARD,Character,2,,Special,2000,2000,Yellow,3,Homies/Big Mom Pirates,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP11-106_p2.png
PRB02-006_p2,Roronoa Zoro,SP CARD,Character,4,,Slash,4000,2000,Green,3,Supernovas/Straw Hat Crew,"[Opponent's Turn] If this Character would be rested by your opponent's Character's effect, you may rest 1 of your other Characters instead.
[Blocker]",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-006_p2.png
PRB02-014_p2,Sabo,SP CARD,Character,6,,Special,6000,2000,Black,3,Dressrosa/Revolutionary Army,"If you have 15 or more cards in your trash, give this card in your hand −3 cost.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-014_p2.png
